TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,LoginAttempts,AccountBalance,PreviousTransactionDate,ScenarioLabel,ScenarioRole
TRANSACTIONS2000BASELINE000016,ACB00016,180.54,2024-01-10T12:00:00,Credit,Colorado Springs,Branch,45,Retired,1,3834.93,,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000017,ACB00017,41.28,2024-02-08T18:00:00,Debit,Nashville,Branch,45,Engineer,1,7776.92,,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000018,ACB00018,161.77,2024-01-31T10:00:00,Debit,Atlanta,Online,45,Retired,1,3893.83,,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000019,ACB00019,260.66,2024-02-11T18:00:00,Debit,Las Vegas,ATM,68,Retired,1,3470.46,,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000020,ACB00020,155.66,2024-01-05T08:00:00,Credit,Omaha,Branch,48,Student,2,6861.16,,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000021,ACB00021,96.72,2024-01-02T11:00:00,Debit,San Francisco,Branch,48,Engineer,1,3057.57,,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000022,ACB00022,250.99,2024-01-21T19:00:00,Debit,Miami,Branch,46,Retired,1,2902.23,,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000023,ACB00023,89.11,2024-01-15T19:00:00,Debit,San Diego,Online,44,Student,1,9148.44,,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000024,ACB00024,266.94,2024-01-31T09:00:00,Credit,New York,ATM,31,Student,1,1900.83,,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000025,ACB00025,486.77,2024-02-11T10:00:00,Debit,Seattle,ATM,65,Retired,1,4523.44,,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000026,ACB00026,89.07,2024-02-01T09:00:00,Debit,Nashville,Online,43,Student,1,4230.05,,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000027,ACB00027,368.29,2024-01-16T16:00:00,Debit,Denver,Online,51,Retired,1,1992.30,,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000028,ACB00028,5.00,2024-01-15T18:00:00,Debit,Boston,ATM,25,Student,1,2929.73,,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000029,ACB00029,29.61,2024-02-04T19:00:00,Credit,San Diego,ATM,58,Doctor,1,4016.47,,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000030,ACB00030,102.15,2024-02-14T16:00:00,Credit,Colorado Springs,ATM,46,Doctor,2,7706.15,,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000031,ACB00031,1780.08,2024-01-26T08:00:00,Debit,Columbus,Branch,20,Student,1,1830.08,,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000032,ACB00032,284.88,2024-01-25T15:00:00,Debit,Kansas City,Branch,39,Student,1,6613.05,,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000033,ACB00033,346.05,2024-01-07T08:00:00,Debit,Memphis,ATM,38,Student,2,2217.89,,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000034,ACB00034,161.97,2024-01-15T18:00:00,Debit,Denver,ATM,38,Engineer,1,472.00,,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000035,ACB00035,163.43,2024-01-02T15:00:00,Debit,Atlanta,Branch,42,Doctor,1,6530.41,,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000036,ACB00036,554.92,2024-02-10T14:00:00,Credit,Los Angeles,ATM,28,Student,1,6319.61,,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000037,ACB00037,602.77,2024-01-16T10:00:00,Debit,Milwaukee,Branch,51,Retired,1,5136.17,,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000038,ACB00038,102.64,2024-02-14T16:00:00,Debit,Fresno,Online,44,Student,1,3708.21,,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000039,ACB00039,555.84,2024-02-09T11:00:00,Debit,Colorado Springs,Online,35,Student,1,3284.73,,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000040,ACB00040,162.21,2024-02-14T17:00:00,Debit,Atlanta,Branch,53,Student,1,2963.85,,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000041,ACB00041,236.66,2024-01-31T19:00:00,Credit,Fort Worth,Branch,55,Engineer,1,2541.63,,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000042,ACB00042,320.22,2024-01-13T17:00:00,Debit,El Paso,ATM,46,Student,1,6728.03,,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000043,ACB00043,369.69,2024-01-30T12:00:00,Debit,Phoenix,Branch,48,Doctor,1,8322.48,,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000044,ACB00044,5.00,2024-01-28T18:00:00,Debit,El Paso,ATM,44,Student,2,4522.71,,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000045,ACB00045,31.13,2024-01-14T14:00:00,Credit,Sacramento,Online,41,Student,3,6020.73,,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000046,ACB00046,5.00,2024-02-09T13:00:00,Debit,El Paso,Online,48,Engineer,2,7666.59,,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000047,ACB00047,237.97,2024-01-18T16:00:00,Debit,Tucson,Online,33,Student,2,3890.51,,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000048,ACB00048,153.32,2024-02-07T10:00:00,Debit,Philadelphia,ATM,71,Retired,1,6247.73,,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000049,ACB00049,372.63,2024-02-04T08:00:00,Debit,Sacramento,Branch,48,Student,1,10791.34,,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000050,ACB00050,198.83,2024-01-07T10:00:00,Debit,Dallas,Branch,46,Student,1,7085.22,,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000051,ACB00051,839.56,2024-02-03T09:00:00,Debit,El Paso,ATM,42,Doctor,1,5374.32,,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000052,ACB00052,51.53,2024-01-08T11:00:00,Debit,Los Angeles,ATM,40,Student,2,5679.84,,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000053,ACB00053,9.09,2024-01-11T11:00:00,Debit,Portland,ATM,40,Doctor,1,3325.31,,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000054,ACB00054,524.77,2024-01-31T17:00:00,Debit,Columbus,Branch,48,Doctor,2,7173.17,,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000055,ACB00055,169.87,2024-02-02T08:00:00,Credit,Las Vegas,Branch,40,Student,1,4779.07,,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000056,ACB00056,487.01,2024-01-24T17:00:00,Debit,Dallas,Branch,40,Doctor,1,4531.01,,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000057,ACB00057,425.63,2024-01-24T16:00:00,Debit,San Antonio,Branch,37,Engineer,1,6333.75,,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000058,ACB00058,336.79,2024-01-02T13:00:00,Debit,Tucson,Online,24,Student,1,1111.98,,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000059,ACB00059,60.95,2024-02-09T11:00:00,Debit,Columbus,ATM,40,Engineer,1,190.13,,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000060,ACB00060,121.15,2024-01-17T11:00:00,Debit,Fresno,Online,62,Engineer,1,5365.91,,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000061,ACB00061,170.36,2024-02-02T09:00:00,Credit,Nashville,ATM,53,Retired,1,5178.98,,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000062,ACB00062,204.21,2024-02-15T20:00:00,Debit,Kansas City,Branch,50,Engineer,1,4942.13,,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000063,ACB00063,458.69,2024-01-06T13:00:00,Credit,San Diego,Branch,55,Retired,1,9688.61,,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000064,ACB00064,179.18,2024-01-30T12:00:00,Credit,Columbus,ATM,43,Student,1,1799.23,,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000065,ACB00065,29.98,2024-02-03T15:00:00,Credit,San Jose,Branch,47,Doctor,2,8614.83,,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000066,ACB00066,607.62,2024-01-22T17:00:00,Debit,Louisville,ATM,44,Doctor,1,3714.68,,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000067,ACB00067,97.46,2024-01-04T08:00:00,Debit,Oklahoma City,ATM,54,Retired,1,7576.19,,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000068,ACB00068,556.80,2024-02-07T13:00:00,Debit,Miami,Branch,59,Retired,3,2765.64,,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000069,ACB00069,293.63,2024-02-04T14:00:00,Credit,Baltimore,Online,46,Retired,3,5355.24,,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000070,ACB00070,5.00,2024-01-19T17:00:00,Debit,Jacksonville,ATM,42,Student,2,5970.25,,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000071,ACB00071,133.48,2024-01-26T17:00:00,Debit,Nashville,ATM,56,Retired,1,4892.78,,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000072,ACB00072,491.44,2024-01-15T18:00:00,Debit,Indianapolis,Online,37,Student,1,7196.94,,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000073,ACB00073,473.31,2024-01-24T13:00:00,Credit,Fort Worth,Branch,55,Engineer,1,4288.02,,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000074,ACB00074,5.00,2024-01-22T08:00:00,Debit,San Francisco,Branch,45,Student,1,4828.02,,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000075,ACB00075,929.80,2024-01-24T08:00:00,Debit,San Diego,Online,46,Engineer,1,3699.47,,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000076,ACB00076,531.07,2024-01-25T15:00:00,Debit,Fort Worth,Online,68,Retired,1,4957.37,,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000077,ACB00077,442.87,2024-02-04T14:00:00,Debit,Philadelphia,ATM,68,Retired,1,6189.44,,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000078,ACB00078,398.14,2024-02-05T15:00:00,Debit,Denver,Branch,37,Student,1,1651.65,,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000079,ACB00079,222.84,2024-01-20T11:00:00,Debit,Chicago,ATM,53,Doctor,1,7040.20,,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000080,ACB00080,374.24,2024-01-14T17:00:00,Debit,Houston,Branch,52,Engineer,1,8712.73,,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000081,ACB00081,304.42,2024-02-08T13:00:00,Debit,Nashville,ATM,48,Student,1,7456.10,,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000082,ACB00082,493.46,2024-01-29T10:00:00,Debit,Kansas City,Branch,52,Doctor,2,10576.35,,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000083,ACB00083,5.00,2024-02-08T12:00:00,Debit,Sacramento,Branch,35,Student,1,3199.37,,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000084,ACB00084,67.49,2024-01-18T14:00:00,Debit,San Francisco,Online,48,Engineer,1,3743.64,,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000085,ACB00085,1001.44,2024-01-04T16:00:00,Credit,Austin,Online,46,Engineer,1,4564.65,,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000086,ACB00086,555.31,2024-01-20T13:00:00,Debit,San Antonio,Online,51,Retired,1,1807.56,,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000087,ACB00087,104.56,2024-01-17T09:00:00,Debit,Philadelphia,ATM,49,Doctor,2,8910.61,,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000088,ACB00088,382.62,2024-02-01T11:00:00,Debit,Charlotte,Branch,52,Retired,1,3750.38,,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000089,ACB00089,392.97,2024-02-02T09:00:00,Debit,Detroit,ATM,38,Student,1,2641.54,,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000090,ACB00090,33.78,2024-02-14T19:00:00,Debit,El Paso,ATM,57,Retired,1,8830.86,,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000091,ACB00091,1395.88,2024-01-29T10:00:00,Debit,Detroit,Branch,48,Engineer,1,3892.43,,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000092,ACB00092,593.10,2024-02-11T15:00:00,Debit,Raleigh,ATM,37,Student,2,5410.98,,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000093,ACB00093,38.19,2024-01-21T08:00:00,Debit,Seattle,Online,30,Engineer,2,2232.64,,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000094,ACB00094,744.28,2024-02-06T17:00:00,Debit,Oklahoma City,Branch,59,Retired,1,4442.13,,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000095,ACB00095,703.07,2024-01-08T10:00:00,Debit,San Jose,ATM,65,Retired,2,6255.19,,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000096,ACB00096,345.90,2024-01-07T19:00:00,Debit,Nashville,ATM,38,Student,1,3690.36,,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000097,ACB00097,5.00,2024-02-09T16:00:00,Credit,Mesa,Online,39,Doctor,1,6806.29,,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000098,ACB00098,953.03,2024-01-07T14:00:00,Debit,Denver,Online,47,Retired,1,4091.77,,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000099,ACB00099,176.60,2024-01-07T19:00:00,Debit,Fresno,Online,44,Student,1,2617.99,,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000100,ACB00100,589.43,2024-01-23T11:00:00,Credit,Phoenix,ATM,36,Doctor,1,6505.95,,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000101,ACB00101,612.90,2024-01-31T19:00:00,Debit,Dallas,Online,28,Student,1,1907.40,,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000102,ACB00102,359.00,2024-01-14T09:00:00,Debit,Columbus,Online,28,Student,1,7528.88,,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000103,ACB00103,87.15,2024-01-31T11:00:00,Debit,Milwaukee,ATM,26,Student,1,8519.15,,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000104,ACB00104,225.85,2024-01-28T19:00:00,Debit,Seattle,Branch,62,Retired,1,4784.74,,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000105,ACB00105,139.41,2024-01-31T13:00:00,Debit,San Jose,Branch,40,Student,1,3707.88,,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000106,ACB00106,1081.58,2024-01-19T12:00:00,Credit,Jacksonville,ATM,50,Engineer,1,3682.48,,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000107,ACB00107,157.33,2024-02-05T12:00:00,Debit,Jacksonville,Branch,51,Engineer,2,5483.15,,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000108,ACB00108,519.63,2024-01-16T14:00:00,Credit,Colorado Springs,ATM,42,Doctor,1,5558.04,,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000109,ACB00109,204.89,2024-01-07T10:00:00,Debit,San Francisco,ATM,49,Student,1,6161.68,,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000110,ACB00110,177.35,2024-02-14T18:00:00,Debit,Dallas,Online,61,Engineer,2,5878.74,,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000111,ACB00111,5.00,2024-01-28T20:00:00,Debit,Boston,ATM,46,Retired,1,4564.57,,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000112,ACB00112,295.41,2024-01-12T15:00:00,Debit,Albuquerque,ATM,46,Doctor,1,6874.16,,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000113,ACB00113,5.00,2024-02-11T13:00:00,Debit,Memphis,ATM,31,Student,1,3040.15,,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000114,ACB00114,5.00,2024-01-29T13:00:00,Debit,Austin,Branch,33,Student,1,5343.42,,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000115,ACB00115,64.78,2024-01-11T08:00:00,Credit,Colorado Springs,Branch,50,Doctor,1,7917.36,,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000116,ACB00116,16.06,2024-02-01T15:00:00,Debit,Atlanta,ATM,53,Student,1,4441.72,,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000117,ACB00117,197.70,2024-02-14T20:00:00,Debit,Columbus,Branch,47,Retired,1,7381.01,,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000118,ACB00118,657.98,2024-01-01T13:00:00,Debit,San Francisco,Online,51,Engineer,1,8738.96,,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000119,ACB00119,373.64,2024-02-14T08:00:00,Debit,Jacksonville,ATM,47,Engineer,1,8246.78,,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000120,ACB00120,41.42,2024-01-15T10:00:00,Debit,Columbus,ATM,40,Engineer,1,260.57,,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000121,ACB00001,383.57,2024-01-15T12:00:00,Debit,Columbus,ATM,39,Student,1,8064.91,2024-01-14T20:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000122,ACB00002,1378.79,2024-01-21T02:00:00,Debit,Los Angeles,Online,44,Student,1,7226.82,2024-01-20T16:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000123,ACB00003,375.68,2024-01-05T00:00:00,Debit,Oklahoma City,Online,38,Student,1,6428.57,2024-01-03T14:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000124,ACB00004,417.50,2024-02-02T22:00:00,Debit,Boston,Branch,55,Doctor,2,8327.97,2024-01-30T17:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000125,ACB00005,185.77,2024-01-19T19:00:00,Debit,Columbus,ATM,43,Student,1,1809.64,2024-01-19T12:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000126,ACB00006,57.78,2024-02-14T02:00:00,Debit,Charlotte,ATM,59,Engineer,2,8208.53,2024-02-10T10:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000127,ACB00007,214.56,2024-01-17T02:00:00,Credit,Atlanta,Online,47,Engineer,2,4012.03,2024-01-15T08:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000128,ACB00008,919.60,2024-02-08T14:00:00,Credit,Denver,ATM,48,Engineer,1,6472.14,2024-02-07T11:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000129,ACB00009,136.73,2024-01-06T15:00:00,Debit,Philadelphia,ATM,71,Retired,1,6945.52,2024-01-05T13:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000130,ACB00010,1086.47,2024-01-07T18:00:00,Debit,Los Angeles,ATM,44,Doctor,1,3961.07,2024-01-04T20:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000131,ACB00011,288.76,2024-01-21T13:00:00,Debit,Phoenix,ATM,59,Retired,1,9520.56,2024-01-19T08:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000132,ACB00012,278.73,2024-02-04T00:00:00,Debit,Atlanta,Online,33,Doctor,1,4303.19,2024-02-01T18:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000133,ACB00013,5.00,2024-01-17T03:00:00,Debit,Las Vegas,Online,53,Engineer,1,6156.66,2024-01-14T10:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000134,ACB00014,435.02,2024-02-04T17:00:00,Debit,Boston,Branch,34,Engineer,1,5331.44,2024-02-04T08:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000135,ACB00015,157.44,2024-01-07T14:00:00,Debit,Detroit,Branch,40,Doctor,1,6267.74,2024-01-05T13:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000136,ACB00016,100.25,2024-01-13T09:00:00,Debit,Charlotte,ATM,45,Retired,1,3366.99,2024-01-10T12:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000137,ACB00017,260.51,2024-02-11T01:00:00,Debit,Charlotte,Branch,45,Engineer,1,6835.65,2024-02-08T18:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000138,ACB00018,156.20,2024-02-02T23:00:00,Debit,Charlotte,Branch,45,Retired,2,3838.98,2024-01-31T10:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000139,ACB00019,292.63,2024-02-12T19:00:00,Debit,Las Vegas,ATM,68,Retired,1,1792.50,2024-02-11T18:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000140,ACB00020,21.81,2024-01-08T07:00:00,Debit,Omaha,Branch,48,Student,1,5885.18,2024-01-05T08:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000141,ACB00021,221.87,2024-01-05T08:00:00,Debit,Kansas City,ATM,48,Engineer,1,4353.29,2024-01-02T11:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000142,ACB00022,172.50,2024-01-25T11:00:00,Debit,Boston,Branch,46,Retired,1,3027.10,2024-01-21T19:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000143,ACB00023,5.00,2024-01-18T11:00:00,Debit,San Jose,ATM,44,Student,1,6170.71,2024-01-15T19:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000144,ACB00024,403.68,2024-02-04T03:00:00,Debit,New York,Branch,31,Student,1,1487.58,2024-01-31T09:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000145,ACB00025,148.65,2024-02-14T02:00:00,Debit,Omaha,Online,65,Retired,1,4581.86,2024-02-11T10:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000146,ACB00026,335.66,2024-02-04T20:00:00,Debit,San Francisco,Branch,43,Student,1,6148.53,2024-02-01T09:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000147,ACB00027,529.08,2024-01-19T14:00:00,Debit,Detroit,Branch,51,Retired,1,2951.68,2024-01-16T16:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000148,ACB00028,48.58,2024-01-19T16:00:00,Debit,Boston,Online,25,Student,2,2059.48,2024-01-15T18:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000149,ACB00029,441.93,2024-02-06T01:00:00,Debit,San Diego,ATM,58,Doctor,1,4512.90,2024-02-04T19:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000150,ACB00030,876.19,2024-02-16T23:00:00,Credit,Mesa,Online,46,Doctor,1,8919.73,2024-02-14T16:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000151,ACB00031,698.69,2024-01-28T04:00:00,Debit,Los Angeles,ATM,20,Student,1,1614.79,2024-01-26T08:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000152,ACB00032,281.22,2024-01-27T17:00:00,Debit,El Paso,Online,39,Student,1,7369.56,2024-01-25T15:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000153,ACB00033,151.98,2024-01-07T14:00:00,Debit,Chicago,Online,38,Student,1,2789.51,2024-01-07T08:00:00,BASELINE_NORMAL,overall_volume
